Sport,Date,Time,Season,ToG,HomeTeam,AwayTeam,FTHG,FTAG,W,OVER/UNDER,AH,TG,Draw,DHS,DAS,1qHS,1qAS,1qR,MH,MA,PH,PA,B365H,B365A
Basket,02/04/2016,01:00,2015/2016,Regular,Memphis Grizzlies,Toronto Raptors,95,99,A,U,4,194,,,,23,27,A,2.79,1.45,2.86,1.48,2.85,1.44
Basket,02/04/2016,01:00,2015/2016,Regular,Milwaukee Bucks,Orlando Magic,113,110,H,O,3,223,,,,31,22,H,1.62,2.31,1.66,2.37,1.64,2.35
Basket,02/04/2016,00:30,2015/2016,Regular,Detroit Pistons,Dallas Mavericks,89,98,A,U,9,187,,,,25,25,D,1.39,3.04,1.42,3.11,1.41,3
Basket,02/04/2016,00:30,2015/2016,Regular,New York Knicks,Brooklyn Nets,105,91,H,U,14,196,,,,18,17,H,1.39,3.02,1.43,3.1,1.4,3.1
Basket,02/04/2016,00:00,2015/2016,Regular,Charlotte Hornets,Philadelphia 76ers,100,91,H,U,9,191,,,,25,25,D,1.05,17.5,1.04,15.91,1.03,15
Basket,01/04/2016,03:00,2015/2016,Regular,Portland Trail Blazers,Boston Celtics,116,109,H,O,7,225,,,,30,31,A,1.65,2.24,1.62,2.45,1.66,2.3
Basket,01/04/2016,02:30,2015/2016,Regular,Oklahoma City Thunder,Los Angeles Clippers,119,117,H,O,2,236,,,,37,30,H,1.04,11,1.03,17.65,1.02,16
Basket,01/04/2016,01:00,2015/2016,Regular,New Orleans Pelicans,Denver Nuggets,101,95,H,U,6,196,,,,31,26,H,3.26,1.34,3.35,1.38,3.3,1.35
Basket,01/04/2016,00:00,2015/2016,Regular,Cleveland Cavaliers,Brooklyn Nets,107,87,H,U,20,194,,,,29,22,H,1.07,13,1.06,12.26,1.06,10.5
Basket,01/04/2016,00:00,2015/2016,Regular,Houston Rockets,Chicago Bulls,100,103,A,U,3,203,,,,24,24,D,1.43,2.75,1.46,2.94,1.43,2.9
Basket,01/04/2016,00:00,2015/2016,Regular,Indiana Pacers,Orlando Magic,94,114,A,U,20,208,,,,28,33,A,1.27,3.8,1.3,3.89,1.27,3.8
Basket,31/03/2016,03:30,2015/2016,Regular,Los Angeles Lakers,Miami Heat,102,100,H,U,2,202,OT,87,87,25,27,A,5.4,1.16,5.56,1.18,5.5,1.16
Basket,31/03/2016,03:00,2015/2016,Regular,Sacramento Kings,Washington Wizards,120,111,H,O,9,231,,,,32,34,A,2.03,1.8,2.08,1.84,2.1,1.76
Basket,31/03/2016,02:00,2015/2016,Regular,Utah Jazz,Golden State Warriors,96,103,A,U,7,199,OT,89,89,21,26,A,2.68,1.48,2.75,1.51,2.75,1.47
Basket,31/03/2016,01:30,2015/2016,Regular,Dallas Mavericks,New York Knicks,91,89,H,U,2,180,,,,24,30,A,1.44,2.81,1.48,2.88,1.47,2.75
Basket,31/03/2016,01:30,2015/2016,Regular,San Antonio Spurs,New Orleans Pelicans,100,92,H,U,8,192,,,,27,26,H,1.01,66,1.01,51,1.01,19
Basket,31/03/2016,01:00,2015/2016,Regular,Memphis Grizzlies,Denver Nuggets,105,109,A,U,4,214,,,,20,26,A,1.81,2.02,1.88,2.02,1.86,1.95
Basket,31/03/2016,01:00,2015/2016,Regular,Milwaukee Bucks,Phoenix Suns,105,94,H,U,11,199,,,,28,32,A,1.34,3.26,1.37,3.41,1.34,3.35
Basket,31/03/2016,01:00,2015/2016,Regular,Minnesota Timberwolves,Los Angeles Clippers,79,99,A,U,20,178,,,,17,27,A,2.74,1.47,2.91,1.47,2.85,1.44
Basket,31/03/2016,00:30,2015/2016,Regular,Toronto Raptors,Atlanta Hawks,105,97,H,U,8,202,,,,25,20,H,1.75,2.1,1.83,2.09,1.76,2.1
Basket,30/03/2016,03:30,2015/2016,Regular,Golden State Warriors,Washington Wizards,102,94,H,U,8,196,,,,27,22,H,1.06,9.8,1.08,10.16,1.07,9
Basket,30/03/2016,01:00,2015/2016,Regular,Cleveland Cavaliers,Houston Rockets,100,106,A,U,6,206,,,,24,26,A,1.77,2.06,1.83,2.09,1.76,2.1
Basket,30/03/2016,00:30,2015/2016,Regular,Detroit Pistons,Oklahoma City Thunder,88,82,H,U,6,170,,,,25,21,H,2.22,1.68,2.27,1.71,2.25,1.68
Basket,30/03/2016,00:00,2015/2016,Regular,Indiana Pacers,Chicago Bulls,96,98,A,U,2,194,,,,27,28,A,1.31,3.94,1.31,3.85,1.29,3.7
Basket,30/03/2016,00:00,2015/2016,Regular,Orlando Magic,Brooklyn Nets,139,105,H,O,34,244,,,,32,23,H,1.37,3.14,1.4,3.22,1.37,3.2
Basket,30/03/2016,00:00,2015/2016,Regular,Philadelphia 76ers,Charlotte Hornets,85,100,A,U,15,185,,,,19,23,A,7,1.1,7.22,1.13,7,1.11
Basket,29/03/2016,03:30,2015/2016,Regular,Los Angeles Clippers,Boston Celtics,114,90,H,U,24,204,,,,30,24,H,1.64,2.28,1.68,2.34,1.64,2.35
Basket,29/03/2016,03:00,2015/2016,Regular,Portland Trail Blazers,Sacramento Kings,105,93,H,U,12,198,,,,37,32,H,1.14,5.6,1.17,5.8,1.14,6
Basket,29/03/2016,02:00,2015/2016,Regular,Denver Nuggets,Dallas Mavericks,88,97,A,U,9,185,,,,24,28,A,1.81,2.01,1.85,2.06,1.8,2.05
Basket,29/03/2016,05:00,2015/2016,Regular,Utah Jazz,Los Angeles Lakers,123,75,H,U,48,198,,,,34,16,H,1.04,11,1.07,11.51,1.05,11
Basket,29/03/2016,01:00,2015/2016,Regular,Chicago Bulls,Atlanta Hawks,100,102,A,U,2,202,,,,31,22,H,2.22,1.68,2.37,1.66,2.25,1.68
Basket,29/03/2016,01:00,2015/2016,Regular,Memphis Grizzlies,San Antonio Spurs,87,101,A,U,14,188,,,,18,32,A,3.76,1.28,3.85,1.31,3.75,1.28
Basket,29/03/2016,01:00,2015/2016,Regular,Minnesota Timberwolves,Phoenix Suns,121,116,H,O,5,237,,,,40,37,H,1.38,3.08,1.44,3.01,1.38,3.15
Basket,29/03/2016,01:00,2015/2016,Regular,New Orleans Pelicans,New York Knicks,99,91,H,U,8,190,,,,24,28,A,2.53,1.53,2.59,1.56,2.65,1.54
Basket,29/03/2016,00:30,2015/2016,Regular,Miami Heat,Brooklyn Nets,110,99,H,U,11,209,,,,27,27,D,1.16,5.3,1.19,5.5,1.18,5.25
Basket,29/03/2016,00:30,2015/2016,Regular,Toronto Raptors,Oklahoma City Thunder,100,119,A,O,19,219,,,,21,27,A,2.23,1.66,2.18,1.77,2.25,1.68
Basket,28/03/2016,02:30,2015/2016,Regular,Los Angeles Lakers,Washington Wizards,88,101,A,U,13,189,,,,27,24,H,3.25,1.28,3.81,1.31,3.7,1.29
Basket,28/03/2016,01:00,2015/2016,Regular,Golden State Warriors,Philadelphia 76ers,117,105,H,O,12,222,,,,32,31,H,1.01,35,1.01,30.29,1,21
Basket,27/03/2016,23:00,2015/2016,Regular,Indiana Pacers,Houston Rockets,104,101,H,U,3,205,,,,30,24,H,1.77,2.06,1.81,2.11,1.76,2.1
Basket,27/03/2016,23:00,2015/2016,Regular,Sacramento Kings,Dallas Mavericks,133,111,H,O,22,244,,,,25,20,H,1.83,1.98,1.84,2.08,1.8,2.05
Basket,27/03/2016,20:30,2015/2016,Regular,Los Angeles Clippers,Denver Nuggets,105,90,H,U,15,195,,,,31,26,H,1.24,4.25,1.27,4.26,1.25,4.2
Basket,27/03/2016,03:00,2015/2016,Regular,Phoenix Suns,Boston Celtics,99,102,A,U,3,201,,,,22,35,A,4.9,1.18,5.04,1.21,5,1.19
Basket,27/03/2016,03:00,2015/2016,Regular,Portland Trail Blazers,Philadelphia 76ers,108,105,H,U,3,213,,,,31,27,H,1.05,17.5,1.04,15.91,1.03,15.5
Basket,27/03/2016,00:30,2015/2016,Regular,Milwaukee Bucks,Charlotte Hornets,91,115,A,U,24,206,,,,17,29,A,2.26,1.65,2.32,1.68,2.35,1.64
Basket,27/03/2016,00:00,2015/2016,Regular,Minnesota Timberwolves,Utah Jazz,84,93,A,U,9,177,,,,10,18,A,3.12,1.37,3.1,1.43,3.35,1.34
Basket,27/03/2016,00:00,2015/2016,Regular,Oklahoma City Thunder,San Antonio Spurs,111,92,H,U,19,203,,,,24,26,A,1.08,8.2,1.11,8.36,1.09,8
Basket,26/03/2016,23:30,2015/2016,Regular,Detroit Pistons,Atlanta Hawks,95,112,A,U,17,207,,,,15,27,A,1.91,1.91,1.95,1.95,1.83,2
Basket,26/03/2016,23:30,2015/2016,Regular,New York Knicks,Cleveland Cavaliers,93,107,A,U,14,200,,,,15,32,A,3.9,1.26,4.11,1.28,4,1.26
Basket,26/03/2016,23:00,2015/2016,Regular,New Orleans Pelicans,Toronto Raptors,91,115,A,U,24,206,,,,15,20,A,4.3,1.22,4.42,1.25,4.25,1.23
Basket,26/03/2016,23:00,2015/2016,Regular,Orlando Magic,Chicago Bulls,111,89,H,U,22,200,,,,36,22,H,2.53,1.53,2.59,1.56,2.6,1.55
Basket,26/03/2016,22:00,2015/2016,Regular,Brooklyn Nets,Indiana Pacers,120,110,H,O,10,230,,,,26,29,A,2.74,1.47,2.71,1.53,2.7,1.5
Basket,26/03/2016,02:30,2015/2016,Regular,Golden State Warriors,Dallas Mavericks,128,120,H,O,8,248,,,,40,33,H,1.06,15,1.05,13.89,1.05,12.25
Basket,26/03/2016,02:30,2015/2016,Regular,Los Angeles Lakers,Denver Nuggets,105,116,A,O,11,221,,,,31,24,H,2.23,1.66,2.29,1.7,2.25,1.68
Basket,26/03/2016,02:00,2015/2016,Regular,Sacramento Kings,Phoenix Suns,116,94,H,U,22,210,,,,25,27,A,1.35,3.66,1.34,3.6,1.32,3.5
Basket,26/03/2016,00:30,2015/2016,Regular,San Antonio Spurs,Memphis Grizzlies,110,104,H,U,6,214,,,,37,23,H,1.08,11,1.08,10.44,1.06,10
Basket,26/03/2016,00:00,2015/2016,Regular,Atlanta Hawks,Milwaukee Bucks,101,90,H,U,11,191,,,,29,21,H,1.23,4.25,1.26,4.38,1.23,4.25
Basket,26/03/2016,00:00,2015/2016,Regular,Houston Rockets,Toronto Raptors,112,109,H,O,3,221,,,,29,21,H,,,2,1.91,1.95,1.86
Basket,26/03/2016,00:00,2015/2016,Regular,Miami Heat,Orlando Magic,108,97,H,U,11,205,,,,28,31,A,1.2,4.65,1.23,4.69,1.22,4.5
Basket,25/03/2016,23:30,2015/2016,Regular,Detroit Pistons,Charlotte Hornets,112,105,H,O,7,217,,,,36,24,H,1.75,2.1,1.79,2.15,1.76,2.1
Basket,25/03/2016,23:00,2015/2016,Regular,Washington Wizards,Minnesota Timberwolves,129,132,A,O,3,261,OT,109,109,29,27,H,1.26,3.96,1.3,3.95,1.26,4
Basket,25/03/2016,02:30,2015/2016,Regular,Los Angeles Clippers,Portland Trail Blazers,96,94,H,U,2,190,,,,18,21,A,1.49,2.65,1.53,2.71,1.47,2.75
Basket,25/03/2016,00:00,2015/2016,Regular,Oklahoma City Thunder,Utah Jazz,113,91,H,U,22,204,,,,26,23,H,1.16,5.4,1.18,5.56,1.18,5.25
Basket,24/03/2016,23:30,2015/2016,Regular,Brooklyn Nets,Cleveland Cavaliers,104,95,H,U,9,199,,,,26,23,H,3.6,1.29,3.77,1.32,4.1,1.25
Basket,24/03/2016,23:30,2015/2016,Regular,New York Knicks,Chicago Bulls,106,94,H,U,12,200,,,,31,27,H,2.47,1.55,2.53,1.59,2.7,1.5
Basket,24/03/2016,23:00,2015/2016,Regular,Indiana Pacers,New Orleans Pelicans,92,84,H,U,8,176,,,,24,22,H,1.07,8.6,1.11,8.36,1.09,8
Basket,24/03/2016,02:30,2015/2016,Regular,Golden State Warriors,Los Angeles Clippers,114,98,H,U,16,212,,,,23,28,A,1.16,5.3,1.19,5.5,1.16,5.5
Basket,24/03/2016,02:00,2015/2016,Regular,Phoenix Suns,Los Angeles Lakers,119,107,H,O,12,226,,,,16,22,A,1.51,2.6,1.54,2.66,1.47,2.75
Basket,24/03/2016,02:00,2015/2016,Regular,Portland Trail Blazers,Dallas Mavericks,109,103,H,U,6,212,,,,28,26,H,1.36,3.18,1.39,3.27,1.37,3.2
Basket,24/03/2016,01:00,2015/2016,Regular,Denver Nuggets,Philadelphia 76ers,104,103,H,U,1,207,,,,24,35,A,1.2,4.55,1.23,4.69,1.23,4.25
Basket,24/03/2016,00:30,2015/2016,Regular,San Antonio Spurs,Miami Heat,112,88,H,U,24,200,,,,26,21,H,,,1.13,7.04,1.11,6.75
Basket,24/03/2016,00:00,2015/2016,Regular,Chicago Bulls,New York Knicks,107,115,A,O,8,222,,,,30,23,H,1.22,4.35,1.25,4.46,1.23,4.25
Basket,24/03/2016,00:00,2015/2016,Regular,Houston Rockets,Utah Jazz,87,89,A,U,2,176,,,,25,21,H,1.66,2.23,1.75,2.21,1.68,2.25
Basket,24/03/2016,00:00,2015/2016,Regular,Minnesota Timberwolves,Sacramento Kings,113,104,H,O,9,217,,,,28,29,A,1.7,2.34,1.74,2.23,1.6,2.45
Basket,23/03/2016,23:30,2015/2016,Regular,Boston Celtics,Toronto Raptors,91,79,H,U,12,170,,,,25,25,D,1.77,2.06,1.79,2.14,1.68,2.25
Basket,23/03/2016,23:30,2015/2016,Regular,Detroit Pistons,Orlando Magic,118,102,H,O,16,220,,,,32,21,H,1.29,3.6,1.33,3.7,1.32,3.5
Basket,23/03/2016,23:00,2015/2016,Regular,Cleveland Cavaliers,Milwaukee Bucks,113,104,H,O,9,217,,,,35,25,H,1.12,6.5,1.12,7.71,1.13,6.25
Basket,23/03/2016,23:00,2015/2016,Regular,Washington Wizards,Atlanta Hawks,101,122,A,O,21,223,,,,25,22,H,1.95,1.86,1.99,1.92,1.95,1.86
Basket,23/03/2016,02:30,2015/2016,Regular,Los Angeles Lakers,Memphis Grizzlies,107,100,H,U,7,207,,,,25,25,D,2.25,1.65,2.31,1.69,2.3,1.66
Basket,23/03/2016,00:00,2015/2016,Regular,New Orleans Pelicans,Miami Heat,99,113,A,U,14,212,,,,21,35,A,4.35,1.22,4.69,1.23,4.75,1.2
Basket,23/03/2016,00:00,2015/2016,Regular,Oklahoma City Thunder,Houston Rockets,111,107,H,O,4,218,,,,28,27,H,1.17,5.1,1.2,5.23,1.16,5.5
Basket,22/03/2016,23:30,2015/2016,Regular,Brooklyn Nets,Charlotte Hornets,100,105,A,U,5,205,,,,14,25,A,3.14,1.37,3.21,1.4,3.25,1.36
Basket,22/03/2016,02:00,2015/2016,Regular,Phoenix Suns,Memphis Grizzlies,97,103,A,U,6,200,,,,21,24,A,2.07,1.76,2.12,1.81,2.15,1.74
Basket,22/03/2016,00:00,2015/2016,Regular,Atlanta Hawks,Washington Wizards,102,117,A,O,15,219,,,,30,27,H,1.37,3.12,1.41,3.19,1.36,3.25
Basket,22/03/2016,00:00,2015/2016,Regular,Chicago Bulls,Sacramento Kings,109,102,H,U,7,211,,,,30,26,H,1.32,3.04,1.36,3.48,1.32,3.45
Basket,22/03/2016,00:00,2015/2016,Regular,Minnesota Timberwolves,Golden State Warriors,104,109,A,U,5,213,,,,29,27,H,6.5,1.12,6.69,1.14,6.25,1.13
Basket,21/03/2016,23:30,2015/2016,Regular,Boston Celtics,Orlando Magic,107,96,H,U,11,203,,,,22,17,H,1.22,4.3,1.25,4.42,1.23,4.25
Basket,21/03/2016,23:30,2015/2016,Regular,Detroit Pistons,Milwaukee Bucks,92,91,H,U,1,183,,,,17,30,A,1.29,3.64,1.32,3.73,1.29,3.7
Basket,21/03/2016,23:00,2015/2016,Regular,Charlotte Hornets,San Antonio Spurs,91,88,H,U,3,179,,,,7,28,A,3.06,1.38,3.14,1.42,3.1,1.4
Basket,21/03/2016,23:00,2015/2016,Regular,Cleveland Cavaliers,Denver Nuggets,124,91,H,U,33,215,,,,38,23,H,1.09,7.5,1.12,7.71,1.1,7.25
Basket,21/03/2016,23:00,2015/2016,Regular,Indiana Pacers,Philadelphia 76ers,91,75,H,U,16,166,,,,25,18,H,1.05,17,1.04,16.81,1.03,15
Basket,20/03/2016,23:30,2015/2016,Regular,New York Knicks,Sacramento Kings,80,88,A,U,8,168,,,,12,28,A,2.23,1.66,2.37,1.66,2.25,1.68
Basket,20/03/2016,23:00,2015/2016,Regular,Milwaukee Bucks,Utah Jazz,85,94,A,U,9,179,,,,22,23,A,1.86,1.95,1.91,2,1.86,1.95
Basket,20/03/2016,22:00,2015/2016,Regular,New Orleans Pelicans,Los Angeles Clippers,109,105,H,U,4,214,,,,21,24,A,3.48,1.31,3.56,1.34,3.45,1.32
Basket,20/03/2016,22:00,2015/2016,Regular,Philadelphia 76ers,Boston Celtics,105,120,A,O,15,225,,,,16,28,A,6.3,1.12,5.98,1.17,6,1.14
Basket,20/03/2016,20:30,2015/2016,Regular,Toronto Raptors,Orlando Magic,105,100,H,U,5,205,,,,30,25,H,1.17,5.2,1.2,5.32,1.16,5.5
Basket,20/03/2016,20:00,2015/2016,Regular,Dallas Mavericks,Portland Trail Blazers,132,120,H,O,12,252,OT,113,113,25,36,A,1.91,1.91,1.95,1.95,1.83,2
Basket,20/03/2016,00:30,2015/2016,Regular,San Antonio Spurs,Golden State Warriors,87,79,H,U,8,166,,,,17,18,A,1.62,2.31,1.64,2.41,1.64,2.35
Basket,20/03/2016,00:00,2015/2016,Regular,Chicago Bulls,Utah Jazz,92,85,H,U,7,177,,,,25,19,H,,,1.7,2.29,1.71,2.2
Basket,20/03/2016,00:00,2015/2016,Regular,Memphis Grizzlies,Los Angeles Clippers,113,102,H,U,11,215,,,,31,29,H,5.7,1.14,6.16,1.16,6,1.14
Basket,19/03/2016,23:30,2015/2016,Regular,Atlanta Hawks,Houston Rockets,109,97,H,U,12,206,,,,30,16,H,1.31,3.48,1.34,3.56,1.32,3.45
Basket,19/03/2016,23:30,2015/2016,Regular,Miami Heat,Cleveland Cavaliers,122,101,H,O,21,223,,,,31,19,H,2.15,1.71,2.25,1.72,2.25,1.68
Basket,19/03/2016,23:00,2015/2016,Regular,Detroit Pistons,Brooklyn Nets,115,103,H,O,12,218,,,,29,23,H,1.2,4.55,1.24,4.65,1.23,4.25
Basket,19/03/2016,23:00,2015/2016,Regular,Indiana Pacers,Oklahoma City Thunder,111,115,A,O,4,226,,,,28,27,H,,,2.34,1.68,2.4,1.62
Basket,19/03/2016,23:00,2015/2016,Regular,Washington Wizards,New York Knicks,99,89,H,U,10,188,,,,20,29,A,1.3,3.6,1.33,3.69,1.31,3.6
Basket,19/03/2016,22:00,2015/2016,Regular,Charlotte Hornets,Denver Nuggets,93,101,A,U,8,194,,,,22,28,A,1.22,4.35,1.25,4.46,1.23,4.25
Basket,19/03/2016,02:30,2015/2016,Regular,Los Angeles Lakers,Phoenix Suns,90,95,A,U,5,185,,,,22,26,A,1.63,2.31,1.67,2.36,1.66,2.3
Basket,19/03/2016,00:30,2015/2016,Regular,Dallas Mavericks,Golden State Warriors,112,130,A,O,18,242,,,,36,42,A,4.45,1.21,4.58,1.24,4.25,1.23
Basket,19/03/2016,00:00,2015/2016,Regular,Houston Rockets,Minnesota Timberwolves,116,111,H,O,5,227,,,,31,23,H,1.24,4.1,1.27,4.26,1.23,4.25
Basket,19/03/2016,00:00,2015/2016,Regular,New Orleans Pelicans,Portland Trail Blazers,112,117,A,O,5,229,,,,30,36,A,1.95,1.86,2,1.91,1.83,2
Basket,18/03/2016,23:30,2015/2016,Regular,Detroit Pistons,Sacramento Kings,115,108,H,O,7,223,,,,39,25,H,1.35,3.22,1.4,3.22,1.38,3.15
Basket,18/03/2016,23:30,2015/2016,Regular,Toronto Raptors,Boston Celtics,105,91,H,U,14,196,,,,30,14,H,1.63,2.31,1.66,2.37,1.64,2.35
Basket,18/03/2016,23:00,2015/2016,Regular,Orlando Magic,Cleveland Cavaliers,103,109,A,U,6,212,,,,29,27,H,4.6,1.2,4.85,1.22,4.5,1.22
Basket,18/03/2016,23:00,2015/2016,Regular,Philadelphia 76ers,Oklahoma City Thunder,97,111,A,U,14,208,,,,23,27,A,19.5,1.04,17.65,1.03,16,1.02
Basket,18/03/2016,01:00,2015/2016,Regular,Utah Jazz,Phoenix Suns,103,69,H,U,34,172,,,,24,21,H,1.19,4.7,1.21,5.04,1.2,4.75
Basket,18/03/2016,00:30,2015/2016,Regular,San Antonio Spurs,Portland Trail Blazers,118,110,H,O,8,228,,,,23,28,A,1.09,6.8,1.13,7.04,1.12,6.5
Basket,18/03/2016,00:00,2015/2016,Regular,Atlanta Hawks,Denver Nuggets,116,98,H,U,18,214,,,,33,23,H,1.28,3.76,1.31,3.85,1.29,3.7
Basket,18/03/2016,00:00,2015/2016,Regular,Chicago Bulls,Brooklyn Nets,118,102,H,O,16,220,,,,24,14,H,1.37,3.12,1.39,3.27,1.36,3.25
Basket,18/03/2016,00:00,2015/2016,Regular,Milwaukee Bucks,Memphis Grizzlies,96,86,H,U,10,182,,,,32,32,D,1.14,5.8,1.17,5.98,1.15,5.75
Basket,17/03/2016,23:30,2015/2016,Regular,Miami Heat,Charlotte Hornets,106,109,A,U,3,215,,,,29,26,H,1.57,2.43,1.61,2.49,1.55,2.6
Basket,17/03/2016,23:00,2015/2016,Regular,Indiana Pacers,Toronto Raptors,94,101,A,U,7,195,OT,85,85,25,27,A,1.76,2.08,1.77,2.18,1.76,2.1
Basket,17/03/2016,23:00,2015/2016,Regular,Philadelphia 76ers,Washington Wizards,94,99,A,U,5,193,,,,22,30,A,4.7,1.19,4.85,1.22,4.5,1.22
Basket,17/03/2016,02:30,2015/2016,Regular,Golden State Warriors,New York Knicks,121,85,H,U,36,206,,,,31,19,H,1.05,17.5,1.04,15.91,1.03,15
Basket,17/03/2016,02:00,2015/2016,Regular,Sacramento Kings,New Orleans Pelicans,108,123,A,O,15,231,,,,31,33,A,1.66,2.23,1.72,2.25,1.71,2.2
Basket,17/03/2016,01:30,2015/2016,Regular,Houston Rockets,Los Angeles Clippers,106,122,A,O,16,228,,,,26,35,A,1.61,2.3,1.71,2.27,1.64,2.35
Basket,17/03/2016,00:00,2015/2016,Regular,Memphis Grizzlies,Minnesota Timberwolves,108,114,A,O,6,222,,,,25,42,A,2.19,1.69,2.31,1.69,2.25,1.68
Basket,16/03/2016,23:30,2015/2016,Regular,Detroit Pistons,Atlanta Hawks,114,118,A,O,4,232,,,,32,30,H,1.86,1.95,1.91,2,1.86,1.95
Basket,16/03/2016,23:00,2015/2016,Regular,Boston Celtics,Oklahoma City Thunder,109,130,A,O,21,239,,,,30,35,A,2.39,1.58,2.38,1.65,2.45,1.6
Basket,16/03/2016,23:00,2015/2016,Regular,Charlotte Hornets,Orlando Magic,107,99,H,U,8,206,,,,26,30,A,1.18,4.95,1.21,5.08,1.19,5
Basket,16/03/2016,23:00,2015/2016,Regular,Cleveland Cavaliers,Dallas Mavericks,99,98,H,U,1,197,,,,31,28,H,1.18,5,1.2,5.2,1.19,5
Basket,16/03/2016,23:00,2015/2016,Regular,Washington Wizards,Chicago Bulls,117,96,H,U,21,213,,,,32,25,H,1.4,2.98,1.43,3.05,1.41,3
Basket,16/03/2016,02:30,2015/2016,Regular,Los Angeles Lakers,Sacramento Kings,98,106,A,U,8,204,,,,15,32,A,2.15,1.71,2.29,1.7,2.15,1.74
Basket,16/03/2016,00:30,2015/2016,Regular,San Antonio Spurs,Los Angeles Clippers,108,87,H,U,21,195,,,,19,21,A,1.19,4.7,1.22,4.85,1.22,4.5
Basket,16/03/2016,00:00,2015/2016,Regular,Milwaukee Bucks,Toronto Raptors,89,107,A,U,18,196,,,,28,22,H,2,1.77,2.11,1.81,2.05,1.8
Basket,15/03/2016,23:30,2015/2016,Regular,Brooklyn Nets,Philadelphia 76ers,131,114,H,O,17,245,,,,32,15,H,1.3,3.54,1.33,3.64,1.33,3.4
Basket,15/03/2016,23:00,2015/2016,Regular,Indiana Pacers,Boston Celtics,103,98,H,U,5,201,,,,20,20,D,1.75,2.09,1.83,2.1,1.8,2.05
Basket,15/03/2016,23:00,2015/2016,Regular,Orlando Magic,Denver Nuggets,116,110,H,O,6,226,,,,32,25,H,1.68,2.2,1.72,2.25,1.68,2.25
Basket,15/03/2016,02:30,2015/2016,Regular,Golden State Warriors,New Orleans Pelicans,125,107,H,O,18,232,,,,28,24,H,1.04,18.5,1.04,16.81,1.03,15
Basket,15/03/2016,02:30,2015/2016,Regular,Utah Jazz,Cleveland Cavaliers,94,85,H,U,9,179,,,,28,26,H,2.6,1.51,2.62,1.56,2.6,1.55
Basket,15/03/2016,02:00,2015/2016,Regular,Phoenix Suns,Minnesota Timberwolves,107,104,H,U,3,211,,,,27,25,H,1.88,1.93,1.91,2,1.83,2
Basket,15/03/2016,00:00,2015/2016,Regular,Houston Rockets,Memphis Grizzlies,130,81,H,U,49,211,,,,34,22,H,1.13,6,1.16,6.16,1.15,5.75
Basket,15/03/2016,00:00,2015/2016,Regular,Oklahoma City Thunder,Portland Trail Blazers,128,94,H,O,34,222,,,,31,22,H,1.26,3.96,1.29,4.05,1.26,4
Basket,15/03/2016,00:00,2015/2016,Regular,Washington Wizards,Detroit Pistons,124,81,H,U,43,205,,,,34,15,H,1.76,2.08,1.8,2.13,1.76,2.1
Basket,14/03/2016,23:30,2015/2016,Regular,Miami Heat,Denver Nuggets,124,119,H,O,5,243,,,,36,33,H,1.37,3.14,1.43,3.1,1.4,3.1
Basket,14/03/2016,23:30,2015/2016,Regular,Toronto Raptors,Chicago Bulls,107,109,A,O,2,216,,,,29,34,A,1.18,4.9,1.21,5.04,1.19,5
Basket,14/03/2016,23:00,2015/2016,Regular,Charlotte Hornets,Dallas Mavericks,96,107,A,U,11,203,,,,18,22,A,1.35,3.22,1.38,3.31,1.33,3.4
Basket,14/03/2016,01:30,2015/2016,Regular,Los Angeles Lakers,New York Knicks,87,90,A,U,3,177,,,,11,18,A,,,2.11,1.81,2.15,1.74
Basket,14/03/2016,00:00,2015/2016,Regular,Brooklyn Nets,Milwaukee Bucks,100,109,A,U,9,209,,,,25,27,A,2.13,1.73,2.18,1.77,2.15,1.74
Basket,13/03/2016,22:00,2015/2016,Regular,Atlanta Hawks,Indiana Pacers,104,75,H,U,29,179,,,,30,17,H,1.51,2.6,1.54,2.66,1.5,2.7
Basket,13/03/2016,22:00,2015/2016,Regular,Sacramento Kings,Utah Jazz,99,108,A,U,9,207,,,,18,36,A,2.08,1.76,2.13,1.8,2.15,1.74
Basket,13/03/2016,19:30,2015/2016,Regular,Los Angeles Clippers,Cleveland Cavaliers,90,114,A,U,24,204,,,,19,21,A,1.99,1.83,2.04,1.87,2.05,1.8
Basket,13/03/2016,03:30,2015/2016,Regular,Golden State Warriors,Phoenix Suns,123,116,H,O,7,239,,,,31,24,H,1.02,26,1.02,23.77,1.01,19
Basket,13/03/2016,03:30,2015/2016,Regular,Portland Trail Blazers,Orlando Magic,121,84,H,U,37,205,,,,31,24,H,1.23,4.25,1.25,4.42,1.23,4.25
Basket,13/03/2016,02:30,2015/2016,Regular,Denver Nuggets,Washington Wizards,116,100,H,O,16,216,,,,27,23,H,1.85,1.96,1.9,2.01,1.86,1.95
Basket,13/03/2016,01:30,2015/2016,Regular,San Antonio Spurs,Oklahoma City Thunder,93,85,H,U,8,178,,,,25,22,H,1.23,4.2,1.29,4.05,1.25,4.2
Basket,13/03/2016,09:30,2015/2016,Regular,Atlanta Hawks,Memphis Grizzlies,95,83,H,U,12,178,,,,18,22,A,1.06,9.8,1.08,10.16,1.07,9.5
Basket,13/03/2016,00:30,2015/2016,Regular,Milwaukee Bucks,New Orleans Pelicans,103,92,H,U,11,195,,,,33,28,H,1.41,2.93,1.47,2.93,1.45,2.8
